"","x"
"26588",76823
"26589",76824
"26590",76825
"26591",76827
"26592",76828
"26593",76831
"26594",76832
"26595",76834
"26596",76836
"26597",76837
"26598",76841
"26599",76842
"26600",76844
"26601",76845
"26602",76848
"26603",76849
"26604",76852
"26605",76853
"26606",76854
"26607",76856
"26608",76857
"26609",76858
"26610",76859
"26611",76861
"26612",76862
"26613",76864
"26614",76865
"26615",76866
"26616",76869
"26617",76870
"26618",76871
"26619",76872
"26620",76873
"26621",76874
"26622",76875
"26623",76877
"26624",76878
"26625",76882
"26626",76884
"26627",76885
"26628",76887
"26629",76888
"26630",76890
"26631",76901
"26632",76903
"26633",76904
"26634",76905
"26635",76908
"26636",76930
"26637",76932
"26638",76933
"26639",76934
"26640",76935
"26641",76936
"26642",76937
"26643",76939
"26644",76940
"26645",76941
"26646",76943
"26647",76945
"26648",76949
"26649",76950
"26650",76951
"26651",76953
"26652",76955
"26653",76957
"26654",76958
"26655",77002
"26656",77003
"26657",77004
"26658",77005
"26659",77006
"26660",77007
"26661",77008
"26662",77009
"26663",77010
"26664",77011
"26665",77012
"26666",77013
"26667",77014
"26668",77015
"26669",77016
"26670",77017
"26671",77018
"26672",77019
"26673",77020
"26674",77021
"26675",77022
"26676",77023
"26677",77024
"26678",77025
"26679",77026
"26680",77027
"26681",77028
"26682",77029
"26683",77030
"26684",77031
"26685",77032
"26686",77033
"26687",77034
"26688",77035
"26689",77036
"26690",77037
"26691",77038
"26692",77039
"26693",77040
"26694",77041
"26695",77042
"26696",77043
"26697",77044
"26698",77045
"26699",77046
"26700",77047
"26701",77048
"26702",77049
"26703",77050
"26704",77051
"26705",77053
"26706",77054
"26707",77055
"26708",77056
"26709",77057
"26710",77058
"26711",77059
"26712",77060
"26713",77061
"26714",77062
"26715",77063
"26716",77064
"26717",77065
"26718",77066
"26719",77067
"26720",77068
"26721",77069
"26722",77070
"26723",77071
"26724",77072
"26725",77073
"26726",77074
"26727",77075
"26728",77076
"26729",77077
"26730",77078
"26731",77079
"26732",77080
"26733",77081
"26734",77082
"26735",77083
"26736",77084
"26737",77085
"26738",77086
"26739",77087
"26740",77088
"26741",77089
"26742",77090
"26743",77091
"26744",77092
"26745",77093
"26746",77094
"26747",77095
"26748",77096
"26749",77098
"26750",77099
"26751",77201
"26752",77301
"26753",77302
"26754",77303
"26755",77304
"26756",77306
"26757",77316
"26758",77318
"26759",77320
"26760",77326
"26761",77327
"26762",77328
"26763",77331
"26764",77334
"26765",77335
"26766",77336
"26767",77338
"26768",77339
"26769",77340
"26770",77342
"26771",77345
"26772",77346
"26773",77350
"26774",77351
"26775",77354
"26776",77355
"26777",77356
"26778",77357
"26779",77358
"26780",77359
"26781",77360
"26782",77362
"26783",77363
"26784",77364
"26785",77365
"26786",77367
"26787",77368
"26788",77369
"26789",77371
"26790",77372
"26791",77373
"26792",77374
"26793",77375
"26794",77376
"26795",77377
"26796",77378
"26797",77379
"26798",77380
"26799",77381
"26800",77382
"26801",77384
"26802",77385
"26803",77386
"26804",77388
"26805",77389
"26806",77396
"26807",77401
"26808",77406
"26809",77407
"26810",77412
"26811",77414
"26812",77415
"26813",77417
"26814",77418
"26815",77419
"26816",77420
"26817",77422
"26818",77423
"26819",77426
"26820",77428
"26821",77429
"26822",77430
"26823",77432
"26824",77433
"26825",77434
"26826",77435
"26827",77436
"26828",77437
"26829",77440
"26830",77441
"26831",77442
"26832",77443
"26833",77444
"26834",77445
"26835",77446
"26836",77447
"26837",77448
"26838",77449
"26839",77450
"26840",77451
"26841",77453
"26842",77454
"26843",77455
"26844",77456
"26845",77457
"26846",77458
"26847",77459
"26848",77460
"26849",77461
"26850",77464
"26851",77465
"26852",77466
"26853",77467
"26854",77468
"26855",77469
"26856",77470
"26857",77471
"26858",77473
"26859",77474
"26860",77475
"26861",77476
"26862",77477
"26863",77478
"26864",77479
"26865",77480
"26866",77481
"26867",77482
"26868",77483
"26869",77484
"26870",77485
"26871",77486
"26872",77488
"26873",77489
"26874",77493
"26875",77494
"26876",77498
"26877",77502
"26878",77503
"26879",77504
"26880",77505
"26881",77506
"26882",77507
"26883",77510
"26884",77511
"26885",77514
"26886",77515
"26887",77517
"26888",77518
"26889",77519
"26890",77520
"26891",77521
"26892",77523
"26893",77530
"26894",77531
"26895",77532
"26896",77533
"26897",77534
"26898",77535
"26899",77536
"26900",77538
"26901",77539
"26902",77541
"26903",77545
"26904",77546
"26905",77547
"26906",77550
"26907",77551
"26908",77554
"26909",77560
"26910",77561
"26911",77562
"26912",77563
"26913",77564
"26914",77565
"26915",77566
"26916",77568
"26917",77571
"26918",77573
"26919",77575
"26920",77577
"26921",77578
"26922",77580
"26923",77581
"26924",77583
"26925",77584
"26926",77585
"26927",77586
"26928",77587
"26929",77590
"26930",77591
"26931",77597
"26932",77598
"26933",77611
"26934",77612
"26935",77613
"26936",77614
"26937",77615
"26938",77616
"26939",77617
"26940",77619
"26941",77622
"26942",77623
"26943",77624
"26944",77625
"26945",77627
"26946",77629
"26947",77630
"26948",77632
"26949",77640
"26950",77642
"26951",77650
"26952",77651
"26953",77655
"26954",77656
"26955",77657
"26956",77659
"26957",77660
"26958",77661
"26959",77662
"26960",77663
"26961",77664
"26962",77665
"26963",77701
"26964",77702
"26965",77703
"26966",77705
"26967",77706
"26968",77707
"26969",77708
"26970",77713
"26971",77801
"26972",77802
"26973",77803
"26974",77807
"26975",77808
"26976",77830
"26977",77831
"26978",77833
"26979",77835
"26980",77836
"26981",77837
"26982",77840
"26983",77845
"26984",77853
"26985",77855
"26986",77856
"26987",77857
"26988",77859
"26989",77861
"26990",77864
"26991",77865
"26992",77867
"26993",77868
"26994",77871
"26995",77872
"26996",77873
"26997",77876
"26998",77878
"26999",77879
"27000",77880
"27001",77901
"27002",77904
"27003",77905
"27004",77950
"27005",77951
"27006",77954
"27007",77957
"27008",77960
"27009",77961
"27010",77962
"27011",77963
"27012",77964
"27013",77968
"27014",77969
"27015",77970
"27016",77971
"27017",77973
"27018",77974
"27019",77975
"27020",77976
"27021",77977
"27022",77978
"27023",77979
"27024",77982
"27025",77983
"27026",77984
"27027",77987
"27028",77988
"27029",77990
"27030",77991
"27031",77993
"27032",77994
"27033",77995
"27034",78001
"27035",78002
"27036",78003
"27037",78004
"27038",78005
"27039",78006
"27040",78007
"27041",78008
"27042",78009
"27043",78010
"27044",78011
"27045",78012
"27046",78013
"27047",78014
"27048",78015
"27049",78016
"27050",78017
"27051",78019
"27052",78021
"27053",78022
"27054",78023
"27055",78024
"27056",78025
"27057",78026
"27058",78027
"27059",78028
"27060",78029
"27061",78039
"27062",78040
"27063",78041
"27064",78043
"27065",78044
"27066",78045
"27067",78046
"27068",78050
"27069",78052
"27070",78055
"27071",78056
"27072",78057
"27073",78058
"27074",78059
"27075",78060
"27076",78061
"27077",78063
"27078",78064
"27079",78065
"27080",78066
"27081",78067
"27082",78069
"27083",78070
"27084",78071
"27085",78072
"27086",78073
"27087",78075
"27088",78076
"27089",78101
"27090",78102
"27091",78104
"27092",78107
"27093",78108
"27094",78109
"27095",78112
"27096",78113
"27097",78114
"27098",78116
"27099",78117
"27100",78118
"27101",78119
"27102",78121
"27103",78122
"27104",78123
"27105",78124
"27106",78125
"27107",78130
"27108",78132
"27109",78133
"27110",78140
"27111",78141
"27112",78142
"27113",78143
"27114",78144
"27115",78145
"27116",78146
"27117",78147
"27118",78148
"27119",78150
"27120",78151
"27121",78152
"27122",78154
"27123",78155
"27124",78159
"27125",78160
"27126",78161
"27127",78162
"27128",78163
"27129",78164
"27130",78201
"27131",78202
"27132",78203
"27133",78204
"27134",78205
"27135",78207
"27136",78208
"27137",78209
"27138",78210
"27139",78211
"27140",78212
"27141",78213
"27142",78214
"27143",78215
"27144",78216
"27145",78217
"27146",78218
"27147",78219
"27148",78220
"27149",78221
"27150",78222
"27151",78223
"27152",78224
"27153",78225
"27154",78226
"27155",78227
"27156",78228
"27157",78229
"27158",78230
"27159",78231
"27160",78232
"27161",78233
"27162",78234
"27163",78235
"27164",78236
"27165",78237
"27166",78238
"27167",78239
"27168",78240
"27169",78242
"27170",78243
"27171",78244
"27172",78245
"27173",78247
"27174",78248
"27175",78249
"27176",78250
"27177",78251
"27178",78252
"27179",78253
"27180",78254
"27181",78255
"27182",78256
"27183",78257
"27184",78258
"27185",78259
"27186",78260
"27187",78261
"27188",78263
"27189",78264
"27190",78266
"27191",78330
"27192",78332
"27193",78335
"27194",78336
"27195",78338
"27196",78339
"27197",78340
"27198",78341
"27199",78342
"27200",78343
"27201",78344
"27202",78349
"27203",78351
"27204",78352
"27205",78353
"27206",78355
"27207",78357
"27208",78358
"27209",78359
"27210",78361
"27211",78362
"27212",78363
"27213",78368
"27214",78369
"27215",78370
"27216",78371
"27217",78372
"27218",78373
"27219",78374
"27220",78375
"27221",78376
"27222",78377
"27223",78379
"27224",78380
"27225",78382
"27226",78383
"27227",78384
"27228",78385
"27229",78387
"27230",78389
"27231",78390
"27232",78391
"27233",78393
"27234",78401
"27235",78402
"27236",78404
"27237",78405
"27238",78406
"27239",78407
"27240",78408
"27241",78409
"27242",78410
"27243",78411
"27244",78412
"27245",78413
"27246",78414
"27247",78415
"27248",78416
"27249",78417
"27250",78418
"27251",78419
"27252",78501
"27253",78503
"27254",78504
"27255",78516
"27256",78520
"27257",78521
"27258",78526
"27259",78535
"27260",78536
"27261",78537
"27262",78538
"27263",78539
"27264",78541
"27265",78542
"27266",78543
"27267",78545
"27268",78548
"27269",78549
"27270",78550
"27271",78552
"27272",78557
"27273",78558
"27274",78559
"27275",78560
"27276",78561
"27277",78562
"27278",78563
"27279",78564
"27280",78565
"27281",78566
"27282",78567
"27283",78569
"27284",78570
"27285",78572
"27286",78573
"27287",78574
"27288",78575
"27289",78576
"27290",78577
"27291",78578
"27292",78579
"27293",78580
"27294",78582
"27295",78583
"27296",78584
"27297",78585
"27298",78586
"27299",78588
"27300",78589
"27301",78590
"27302",78591
"27303",78592
"27304",78593
"27305",78594
"27306",78595
"27307",78596
"27308",78597
"27309",78598
"27310",78602
"27311",78605
"27312",78606
"27313",78607
"27314",78608
"27315",78609
"27316",78610
"27317",78611
"27318",78612
"27319",78613
"27320",78614
"27321",78615
"27322",78616
"27323",78617
"27324",78618
"27325",78619
"27326",78620
"27327",78621
"27328",78622
"27329",78623
"27330",78624
"27331",78626
"27332",78628
"27333",78629
"27334",78631
"27335",78632
"27336",78633
"27337",78634
"27338",78635
"27339",78636
"27340",78638
"27341",78639
"27342",78640
"27343",78641
"27344",78642
"27345",78643
"27346",78644
"27347",78645
"27348",78648
"27349",78650
"27350",78652
"27351",78653
"27352",78654
"27353",78655
"27354",78656
"27355",78657
"27356",78659
"27357",78660
"27358",78661
"27359",78662
"27360",78663
"27361",78664
"27362",78665
"27363",78666
"27364",78669
"27365",78670
"27366",78671
"27367",78672
"27368",78675
"27369",78676
"27370",78677
"27371",78681
"27372",78701
"27373",78702
"27374",78703
"27375",78704
"27376",78705
"27377",78712
"27378",78717
"27379",78719
"27380",78721
"27381",78722
"27382",78723
"27383",78724
"27384",78725
"27385",78726
"27386",78727
"27387",78728
"27388",78729
"27389",78730
"27390",78731
"27391",78732
"27392",78733
"27393",78734
"27394",78735
"27395",78736
"27396",78737
"27397",78738
"27398",78739
"27399",78741
"27400",78742
"27401",78744
"27402",78745
"27403",78746
"27404",78747
"27405",78748
"27406",78749
"27407",78750
"27408",78751
"27409",78752
"27410",78753
"27411",78754
"27412",78756
"27413",78757
"27414",78758
"27415",78759
"27416",78801
"27417",78802
"27418",78827
"27419",78828
"27420",78829
"27421",78830
"27422",78832
"27423",78833
"27424",78834
"27425",78836
"27426",78837
"27427",78838
"27428",78839
"27429",78840
"27430",78843
"27431",78850
"27432",78851
"27433",78852
"27434",78860
"27435",78861
"27436",78870
"27437",78871
"27438",78872
"27439",78873
"27440",78877
"27441",78879
"27442",78880
"27443",78881
"27444",78883
"27445",78884
"27446",78885
"27447",78886
"27448",78931
"27449",78932
"27450",78933
"27451",78934
"27452",78935
"27453",78938
"27454",78940
"27455",78941
"27456",78942
"27457",78943
"27458",78944
"27459",78945
"27460",78946
"27461",78947
"27462",78948
"27463",78949
"27464",78950
"27465",78951
"27466",78953
"27467",78954
"27468",78956
"27469",78957
"27470",78959
"27471",78962
"27472",78963
"27473",79001
"27474",79003
"27475",79005
"27476",79007
"27477",79009
"27478",79010
"27479",79011
"27480",79012
"27481",79013
"27482",79014
"27483",79015
"27484",79016
"27485",79018
"27486",79019
"27487",79021
"27488",79022
"27489",79024
"27490",79025
"27491",79027
"27492",79029
"27493",79031
"27494",79032
"27495",79033
"27496",79034
"27497",79035
"27498",79036
"27499",79039
"27500",79040
"27501",79041
"27502",79042
"27503",79043
"27504",79044
"27505",79045
"27506",79046
"27507",79051
"27508",79052
"27509",79053
"27510",79054
"27511",79056
"27512",79057
"27513",79058
"27514",79059
"27515",79061
"27516",79062
"27517",79063
"27518",79064
"27519",79065
"27520",79068
"27521",79070
"27522",79072
"27523",79078
"27524",79079
"27525",79080
"27526",79081
"27527",79082
"27528",79083
"27529",79084
"27530",79085
"27531",79086
"27532",79087
"27533",79088
"27534",79091
"27535",79092
"27536",79093
"27537",79094
"27538",79095
"27539",79096
"27540",79097
"27541",79098
"27542",79101
"27543",79102
"27544",79103
"27545",79104
"27546",79105
"27547",79106
"27548",79107
"27549",79108
"27550",79109
"27551",79110
"27552",79111
"27553",79118
"27554",79119
"27555",79121
"27556",79124
"27557",79201
"27558",79220
"27559",79225
"27560",79226
"27561",79227
"27562",79229
"27563",79230
"27564",79231
"27565",79233
"27566",79234
"27567",79235
"27568",79236
"27569",79237
"27570",79239
"27571",79240
"27572",79241
"27573",79243
"27574",79244
"27575",79245
"27576",79247
"27577",79248
"27578",79250
"27579",79251
"27580",79252
"27581",79255
"27582",79256
"27583",79257
"27584",79258
"27585",79259
"27586",79261
"27587",79311
"27588",79312
"27589",79313
"27590",79314
"27591",79316
"27592",79322
"27593",79323
"27594",79324
"27595",79325
"27596",79326
"27597",79329
"27598",79330
"27599",79331
"27600",79336
"27601",79339
"27602",79342
"27603",79343
"27604",79344
"27605",79345
"27606",79346
"27607",79347
"27608",79350
"27609",79351
"27610",79353
"27611",79355
"27612",79356
"27613",79357
"27614",79358
"27615",79359
"27616",79360
"27617",79363
"27618",79364
"27619",79366
"27620",79367
"27621",79369
"27622",79370
"27623",79371
"27624",79372
"27625",79373
"27626",79376
"27627",79377
"27628",79378
"27629",79379
"27630",79380
"27631",79381
"27632",79382
"27633",79401
"27634",79403
"27635",79404
"27636",79406
"27637",79407
"27638",79410
"27639",79411
"27640",79412
"27641",79413
"27642",79414
"27643",79415
"27644",79416
"27645",79423
"27646",79424
"27647",79501
"27648",79502
"27649",79503
"27650",79504
"27651",79505
"27652",79506
"27653",79508
"27654",79510
"27655",79511
"27656",79512
"27657",79517
"27658",79518
"27659",79519
"27660",79520
"27661",79521
"27662",79525
"27663",79526
"27664",79527
"27665",79528
"27666",79529
"27667",79530
"27668",79532
"27669",79533
"27670",79534
"27671",79535
"27672",79536
"27673",79537
"27674",79538
"27675",79539
"27676",79540
"27677",79541
"27678",79543
"27679",79544
"27680",79545
"27681",79546
"27682",79547
"27683",79548
"27684",79549
"27685",79553
"27686",79556
"27687",79560
"27688",79561
"27689",79562
"27690",79563
"27691",79565
"27692",79566
"27693",79567
"27694",79601
"27695",79602
"27696",79603
"27697",79605
"27698",79606
"27699",79607
"27700",79699
"27701",79701
"27702",79703
"27703",79705
"27704",79706
"27705",79707
"27706",79713
"27707",79714
"27708",79718
"27709",79719
"27710",79720
"27711",79730
"27712",79731
"27713",79733
"27714",79734
"27715",79735
"27716",79738
"27717",79739
"27718",79741
"27719",79742
"27720",79743
"27721",79744
"27722",79745
"27723",79748
"27724",79749
"27725",79752
"27726",79754
"27727",79755
"27728",79756
"27729",79758
"27730",79759
"27731",79761
"27732",79762
"27733",79763
"27734",79764
"27735",79765
"27736",79766
"27737",79770
"27738",79772
"27739",79777
"27740",79778
"27741",79780
"27742",79781
"27743",79782
"27744",79783
"27745",79785
"27746",79788
"27747",79789
"27748",79821
"27749",79830
"27750",79831
"27751",79834
"27752",79835
"27753",79836
"27754",79837
"27755",79838
"27756",79839
"27757",79842
"27758",79843
"27759",79845
"27760",79846
"27761",79847
"27762",79848
"27763",79849
"27764",79851
"27765",79852
"27766",79853
"27767",79854
"27768",79855
"27769",79901
"27770",79902
"27771",79903
"27772",79904
"27773",79905
"27774",79906
"27775",79907
"27776",79908
"27777",79911
"27778",79912
"27779",79915
"27780",79916
"27781",79920
"27782",79922
"27783",79924
"27784",79925
"27785",79927
"27786",79928
"27787",79930
"27788",79932
"27789",79934
"27790",79935
"27791",79936
"27792",79938
"27793",79942
"27794",80002
"27795",80003
"27796",80004
"27797",80005
"27798",80007
"27799",80010
"27800",80011
"27801",80012
"27802",80013
"27803",80014
