"","Id2","TotalTotalPopulation","MaleTotalPopulation","FemaleTotalPopulation","M_5To14Years","F_5To14Years","M_15To17Years","F_15To17Years","M_18To24Years","F_18To24Years","M_15To44Years","F_15To44Years","M_18YearsAndOver","F_18YearsAndOver","M_MedianAge","F_MedianAge","M_Percent","F_Percent"
"29033",84751,1883,988,895,28,23.5,5.5,2.5,12.6,8.6,37.8,36.4,61.1,67,24.3,33.5,53,48
"29034",84752,992,498,494,23.1,13.2,7.4,1,5.2,11.5,39.4,35.6,62.7,74.9,29.4,37,51,50
"29035",84753,53,21,32,0,0,9.5,6.3,0,0,9.5,6.3,90.5,93.8,70.9,56.1,40,61
"29036",84754,3845,2094,1751,20.7,16.7,7.8,3.4,6.6,2.6,34.3,25.8,64.4,74.6,35.2,45.9,55,46
"29037",84755,92,41,51,17.1,0,9.8,0,9.8,5.9,19.5,41.2,68.3,96.1,46.5,45.3,45,56
"29038",84756,286,154,132,15.6,9.1,7.8,8.3,0,9.1,41.6,29.5,76.6,82.6,42.7,47.9,54,47
"29039",84757,888,435,453,6.4,9.9,4.1,0.4,13.3,0,31.7,17.4,86.4,82.3,57.2,55,49,52
"29040",84758,549,233,316,9,13,4.3,4.1,4.7,19,37.3,38,80.7,77.2,44.2,33.6,43,58
"29041",84759,2319,1214,1105,15.5,13.9,5.3,5.5,13.7,7.2,42.5,32,72.3,71.9,30.8,40.7,53,48
"29042",84760,567,294,273,8.8,14.3,2.4,1.5,8.2,4,25.9,22.3,82.3,78.8,51.8,50.3,52,49
"29043",84761,2995,1554,1441,19.8,18.2,7.9,4,11.5,5.5,37.2,33.6,67.8,72.2,35.2,40.1,52,49
"29044",84762,174,98,76,0,0,0,0,0,0,0,0,100,100,65,71,57,44
"29045",84763,292,143,149,16.1,4,11.2,0,0,0,28.7,17.4,71.3,90.6,46.1,54.8,49,52
"29046",84764,163,66,97,3,8.2,7.6,6.2,33.3,22.7,60.6,63.9,89.4,78.4,33.2,26.8,41,60
"29047",84765,6283,3113,3170,19.5,23.1,7.9,5.9,12.5,8.8,42.4,35.6,64.5,62,28.1,28.9,50,51
"29048",84766,272,150,122,0,0,0,5.7,28.7,0,63.3,47.5,100,94.3,32.3,51.1,56,45
"29049",84767,670,279,391,1.4,1.3,2.5,0,19.4,13.6,46.2,24.6,96.1,94.9,46.6,56,42,59
"29050",84770,40547,20145,20402,14.3,15,4.3,3.4,10.9,11.5,41.9,38.3,72.1,73.1,31.6,32.3,50,51
"29051",84772,103,56,47,0,0,0,0,0,14.9,0,14.9,100,100,77.5,81.2,55,46
"29052",84773,116,44,72,9.1,0,22.7,6.9,0,0,22.7,13.9,68.2,93.1,56,59.7,38,63
"29053",84774,1754,841,913,18.2,20.9,6.8,5.9,9.4,7.7,34.7,36.4,67.1,68,37.1,34,48,53
"29054",84775,644,347,297,8.1,16.5,2,0,10.1,0.3,23.3,23.6,85.3,80.5,53,51.9,54,47
"29055",84776,582,302,280,26.2,13.9,6,6.1,5.3,5,32.5,36.8,59.6,76.8,33.3,43.5,52,49
"29056",84779,429,247,182,17.8,8.2,16.2,6.6,3.2,2.2,40.9,37.4,61.9,80.2,35.6,43,58,43
"29057",84780,20121,10309,9812,18.7,18.9,3.8,2.8,8.4,9,39.6,38,65.6,69.5,29.2,32.3,52,49
"29058",84781,101,59,42,0,0,0,0,0,0,0,0,100,100,60.3,61.9,59,42
"29059",84782,949,459,490,22,12.7,7.2,8.6,10.2,18.4,27,43.9,66.2,77.6,41.7,39,49,52
"29060",84783,568,263,305,5.3,15.7,5.7,4.6,0,0,28.1,29.5,84,65.6,51.6,41.7,47,54
"29061",84784,2839,1341,1498,37.7,32.2,8.9,8.4,16.2,14.7,41.2,43.9,41.2,47.9,15,16.8,48,53
"29062",84790,36269,17613,18656,17.7,13.6,6,5.2,9.2,9.3,35.3,35.2,69.8,74.9,35.8,39.8,49,52
"29063",85003,9197,5631,3566,7.3,11.4,2,6.5,9.9,11.2,51.7,50.3,86.1,78.2,37.4,33.9,62,39
"29064",85004,4533,2634,1899,6.9,5.1,1.6,1.7,14.7,21.1,52.7,47.4,88.2,86.9,33,32.7,59,42
"29065",85006,25097,13253,11844,20,18.1,4.4,3.4,13.4,11.9,46.6,44.8,67.6,68.5,27.6,29.2,53,48
"29066",85007,13737,7019,6718,12.5,15.9,3.3,5,8.3,10,39.5,44.4,75.6,72.7,38.2,34.3,52,49
"29067",85008,52966,27589,25377,16.8,17.4,2.9,5.1,11.6,12.1,52.3,48.7,72.7,68.2,30,28.1,53,48
"29068",85009,49710,27424,22286,18.6,18.9,5.2,5.6,15.1,11.1,50.4,46.6,68,65.6,26.5,28,56,45
"29069",85012,6374,3301,3073,7.6,9.5,1.3,2.4,6.1,12,41.2,39.2,88.2,82.6,43.3,42.8,52,49
"29070",85013,20996,10946,10050,8.3,9.9,2.4,3.2,11.6,10.7,49.1,47.6,83.8,81.6,37,37.9,53,48
"29071",85014,24669,12668,12001,9,8,3.9,3.7,10.3,9.2,48.1,46.3,78.2,82.5,34.6,36.9,52,49
"29072",85015,40452,20404,20048,16,15.8,4.2,4,11.3,12.5,45.8,46.6,67.7,72.2,28.2,30.2,51,50
"29073",85016,33646,16986,16660,12.1,11,3,3.6,6.9,7.5,42.9,43.6,78.4,80.2,36.9,38.5,51,50
"29074",85017,41317,21489,19828,18,21.8,5.8,5.5,11.7,12.6,47.8,46.8,64.3,63.3,26.6,25.8,53,48
"29075",85018,37461,18286,19175,12.4,10.3,2.2,3.3,7.5,8,39.9,39,78.6,80.5,37.8,40.8,49,52
"29076",85019,25032,12800,12232,17.4,17.2,7.2,7.7,14.1,11.1,49,44.3,65.4,67.3,25.8,30.4,52,49
"29077",85020,32540,16069,16471,10.4,7.2,3.5,2.6,11.3,7.9,40.7,36.8,79.3,82.8,38.8,43.7,50,51
"29078",85021,38182,18394,19788,12.5,14.8,2.8,3.8,11.2,12.7,45.6,41.9,77.9,72.2,35.3,32.2,49,52
"29079",85022,47433,23034,24399,12.3,12,3.3,2.7,11.7,8.5,43.9,38,78.6,79.6,36.3,40.4,49,52
"29080",85023,31177,15763,15414,12.5,13.8,6,2.9,11.3,9.4,45.6,38.1,74,76.7,32.8,38,51,50
"29081",85024,23687,11614,12073,15.4,13.4,3.5,3.2,10.7,8.1,45.9,44.9,75.3,76.6,34.2,35.5,50,51
"29082",85027,36854,19178,17676,13.5,13.2,3.5,2.6,10.3,8.5,48.9,45.2,74.6,78.7,31.7,35.5,53,48
"29083",85028,19276,9252,10024,7.6,8.2,5.2,3.3,8.6,6.3,34.9,29.3,82.4,84.5,46.2,50.1,48,53
"29084",85029,42567,20381,22186,14.1,10.8,4.3,4,11,11.8,44.2,42.7,75.4,77.7,34.1,36.4,48,53
"29085",85031,29755,14762,14993,18.4,17.8,6.9,5.3,15,12.3,48,45.2,64.8,66.7,24.9,28.5,50,51
"29086",85032,70008,34961,35047,13.2,13.4,4.3,3.7,10.9,9.3,48,43.1,75.2,77.3,33.3,36.7,50,51
"29087",85033,56009,28289,27720,20.4,18.9,5.3,4.6,13.6,13.5,47.9,47,64.8,66.8,25.8,26.8,51,50
"29088",85034,4187,2265,1922,19.5,16.3,3.2,2.1,17,11.2,47.2,42.4,70.9,73.1,27.3,30.9,55,46
"29089",85035,51329,24453,26876,22.4,20.4,5.2,6.2,12.9,14.9,46.7,48,58.8,62.5,22.9,23.9,48,53
"29090",85037,46208,24004,22204,19,18.2,5.9,4.9,12.8,12.6,48.5,48.7,63.7,69.3,25.6,29.3,52,49
"29091",85040,28718,14695,14023,17.4,18.4,4.6,5.4,10.6,11.8,47.4,45.9,68.4,66.9,28.6,27.9,52,49
"29092",85041,57329,27582,29747,19.2,19.3,4.7,4.8,11.4,9.8,46.2,45.7,65.2,66.9,27.6,28.8,49,52
"29093",85042,40615,20544,20071,16.4,14.6,4.9,4.7,10.2,10.3,46.9,45,69.5,72.7,30.5,32.3,51,50
"29094",85043,28553,14544,14009,18.6,16.9,6.3,6.3,12,13.5,47.8,53.1,66.4,67.5,27.4,26.9,51,50
"29095",85044,38954,19409,19545,12.6,10.9,3.7,2.7,7.5,6.7,45.4,41.8,77.5,80.7,36.3,40.1,50,51
"29096",85045,7902,3798,4104,19.6,19,6.3,5.7,5.9,5.7,37.1,41.2,68.3,70.7,40,38,49,52
"29097",85048,35362,17498,17864,13.6,13.1,7.9,5.8,6.6,9.3,39.8,40.9,71.6,75.7,37.2,39.7,50,51
"29098",85050,27793,13521,14272,17,18.6,3.9,4.1,5.8,5.2,41.1,41.1,71.9,72.7,36.4,36.8,49,52
"29099",85051,42860,21356,21504,16.5,15.2,4,4.4,10.8,9,43.4,41.7,70.8,73,32.2,34.7,50,51
"29100",85053,28716,14387,14329,14.8,12.2,4.7,5.8,11.3,9.5,44.8,41.9,75.4,76.8,34.3,37.4,51,50
"29101",85054,5867,2478,3389,7.5,4.4,4.4,0.9,4.4,9.3,44.8,52.4,79.9,88.8,35.8,38.4,43,58
"29102",85083,18376,9176,9200,22.5,17,4.9,2.9,6.1,6.7,39.7,44.6,66.3,68.7,35.6,34.4,50,51
"29103",85085,18501,9024,9477,16.6,16,4,2,9,7.7,46.8,45.7,69,68.7,31.7,32.2,49,52
"29104",85086,41194,20266,20928,22.7,19.5,5.8,4.1,5.4,4.2,35.1,35.1,65.8,67.9,37.3,36.7,50,51
"29105",85087,7131,3809,3322,12.7,12.3,3.2,2.1,3.5,5.5,28.8,32,79.5,78.5,46.2,44.5,54,47
"29106",85118,11924,5705,6219,4.7,4.3,3.1,2.2,3.9,3,17,17.1,90.6,91.7,62.2,60.8,48,53
"29107",85119,22081,11212,10869,8.3,6.7,4.5,2,10,5,34.9,24.1,84.3,84.9,48.1,54.8,51,50
"29108",85120,26146,12592,13554,12.9,11.4,4.5,4,6.1,4.2,30.3,27.1,77.7,81,46.4,51.3,49,52
"29109",85121,3249,1757,1492,18.2,12.7,6.4,9.9,23.4,17.2,49.8,56,69.4,69.8,23.4,25.4,55,46
"29110",85122,52136,25241,26895,14.5,14.8,5.2,5.2,8.8,8.2,35.7,37.5,70.6,74,36.9,38,49,52
"29111",85123,8310,4045,4265,13.8,10.7,4.1,6.1,12.5,12,37.7,40.5,75.4,76.9,38.3,33.9,49,52
"29112",85128,15744,7807,7937,14.2,17.4,3.5,3.4,11,9.9,41,31.4,74.4,70.6,36,34.9,50,51
"29113",85131,18430,12434,5996,10.5,18.2,2.1,3.2,12.9,8.8,58.3,36.1,82.4,72.2,32.2,33.3,68,33
"29114",85132,34981,24439,10542,6.4,15.1,1.9,4.1,12.6,8.1,57.9,34.9,90.3,74.1,37.5,40.1,70,31
"29115",85135,646,315,331,6.7,19.3,13.3,8.5,10.5,12.1,46,39.6,72.4,69.8,36.8,36.8,49,52
"29116",85137,2644,1383,1261,9.3,13.6,6.4,2.4,8.9,4.4,34.5,23.6,80.1,78.5,47.2,50.2,53,48
"29117",85138,33637,17242,16395,16.8,15.8,4.2,3.2,5.9,6.2,45.1,45.7,68,70.6,32,32.7,52,49
"29118",85139,17768,8613,9155,14.2,22,2.5,5,5.4,6.4,44.9,41.2,73.8,63,37.1,30.8,49,52
"29119",85140,37063,18005,19058,24,17.9,4.3,4.3,8.6,7.8,44.4,46.5,62,65.3,27.2,28.8,49,52
"29120",85141,371,233,138,2.6,7.2,1.7,8.7,10.3,11.6,40.8,28.3,91,73.2,45.3,47.7,63,38
"29121",85142,51190,25293,25897,22.4,19.6,4.8,5.5,6.9,8.1,42.4,44.3,62.7,65.6,30.1,30.9,50,51
"29122",85143,36917,18656,18261,24.1,22,4.3,3,5.8,7.1,40.9,42.5,60.6,65.2,29.4,29.9,51,50
"29123",85145,1658,841,817,16.5,21.5,6.7,3.2,6.1,10.3,50.2,48.8,64,60.8,29,25.8,51,50
"29124",85147,4824,2555,2269,13.3,10.5,3,5.7,26.9,18.3,55.9,47.5,77,73,25,27.1,53,48
"29125",85172,774,550,224,14,8.5,0,0,0,0,44,57.6,80.4,71,33.1,29.4,72,29
"29126",85173,2867,1419,1448,10.6,15.2,3.7,3.5,17.5,5.5,38.1,31.3,81.3,76.5,42.2,43.5,50,51
"29127",85192,1269,621,648,0.8,10.3,2.3,5.6,12.1,4.8,22.4,14.5,95.3,83.5,56.4,55.5,49,52
"29128",85193,3972,1985,1987,16.7,16.3,3.6,2.5,12.4,7.2,41,32.6,78.6,76.1,37.5,39.5,50,51
"29129",85194,6448,3194,3254,10.4,9.7,7,1.5,7.7,6.7,30.2,27.1,78.2,82.4,49.8,50,50,51
"29130",85201,47737,24299,23438,11.8,13.4,4.5,4.3,13.5,12.6,52.1,46.9,76,74.9,30.6,32.9,51,50
"29131",85202,36672,18133,18539,9.8,11,3.8,3,15.5,14.4,52.5,46.1,78.4,78.4,31.4,32.5,50,51
"29132",85203,33514,16392,17122,14.4,16,4.4,3.2,9.9,9.8,44.4,39,73.1,71.4,32.9,32.5,49,52
"29133",85204,60819,30199,30620,15.9,15.7,4.9,4.4,9.8,10.8,46.1,42.9,70.4,72.7,30.7,32.1,50,51
"29134",85205,43251,20576,22675,12,10.6,4,3.3,8.3,6.9,30.5,28.2,78.6,81.2,47.1,50.3,48,53
"29135",85206,32602,15054,17548,11.4,9,2.6,2.1,7.7,10,31.5,32.1,79.8,85.5,46.1,51,47,54
"29136",85207,46201,22342,23859,14.6,13.4,4.4,4.9,9.8,6.5,36.9,37,76.2,75,40.1,41.2,49,52
"29137",85208,36389,17587,18802,13.3,11.4,3.9,4.4,5.9,5.2,32.3,31.3,76.4,79,43.1,46.7,49,52
"29138",85209,40423,19371,21052,14.4,11.1,3.8,2.6,7.9,8,33,32.5,75,80.2,42.1,45.5,48,53
"29139",85210,37143,18996,18147,13.2,15.7,5.2,4.7,13.3,11.5,50.5,47.1,71.6,70.1,28.8,30,52,49
"29140",85212,24433,12562,11871,21.2,19.7,5.3,5,10.6,8.7,47.1,46.2,65.1,66.6,27.6,31.5,52,49
"29141",85213,33659,16749,16910,16.2,13.9,4,4.7,8.5,9.8,32.8,34.7,73.3,77.2,39.5,42.6,50,51
"29142",85215,15433,7242,8191,7.8,8.8,3.5,3.4,6.4,5.6,25.6,23.6,84.3,83.7,52.2,55,47,54
"29143",85224,45361,22782,22579,13.4,11.1,3.7,4,11.3,10.1,48.1,44.8,75.7,77.2,32.7,34.8,51,50
"29144",85225,71828,35259,36569,15.2,15.1,4.4,3.7,12.8,11.6,48,45.7,71.2,72.1,29.5,30.5,50,51
"29145",85226,37394,18524,18870,14.6,11,4.8,4.1,9.5,10.3,44.6,43.9,74.7,77.6,34.1,35.5,50,51
"29146",85233,39027,19040,19987,15,16,4.8,4,8.9,8.8,43.7,41.9,73.1,74.2,34.7,34.7,49,52
"29147",85234,51459,24890,26569,18,18.1,5.1,4.8,8.7,9.1,41.9,41.5,68.5,70,32.3,32.8,49,52
"29148",85248,30773,14578,16195,9.4,7.2,2.8,2.5,4.6,2.6,25,21.5,84.1,86,54.3,58,48,53
"29149",85249,39081,18543,20538,21.3,17.9,4.1,3.8,4.6,5.5,35.4,36.1,68.3,68.7,37.7,36.7,48,53
"29150",85250,16653,7494,9159,8.6,5.8,1.7,2.2,8.5,8,40.7,32.4,87,88.6,43.4,50.5,46,55
"29151",85251,35541,17213,18328,8.1,8.2,3.5,2.6,11.4,9.9,50.1,42.9,83.5,83.2,36.6,39.4,49,52
"29152",85253,17003,8252,8751,12.9,10.5,5.4,4.8,7,4.2,26.6,24.2,78.1,80.3,50.7,51.4,49,52
"29153",85254,45554,21849,23705,12.4,11.2,4.3,5,6.9,7.6,36.4,36.8,78.1,79.6,42.5,43.6,48,53
"29154",85255,38309,18771,19538,12.7,14.4,5.1,3.9,6.2,3.9,30.9,28.9,77,77,45.5,46.1,49,52
"29155",85256,5241,2520,2721,20.7,21.3,3.2,6.5,12.8,11.4,42.3,40.5,65.1,63.9,26.8,29.6,49,52
"29156",85257,28114,13811,14303,6,9.4,2.7,2.2,11.9,11.5,41.8,41.9,82.1,85.3,39.6,41.2,50,51
"29157",85258,22744,10442,12302,10.9,8.3,1.1,2.3,6.4,3.1,24.3,26.5,84.6,86.1,53.6,54.3,46,55
"29158",85259,22499,11132,11367,9.9,12.8,5.6,5.3,7.4,5.7,35.4,32.1,80.9,77.5,45.5,45.3,50,51
"29159",85260,36226,17392,18834,10.5,9.5,5.1,3.4,6.1,5.2,43.4,37.5,79.4,84.6,40.5,45.4,49,52
"29160",85262,11034,5753,5281,10.8,5.4,2,3.6,1.8,3.6,17.6,23.5,83.5,88,55,53.5,53,48
"29161",85263,2090,1080,1010,0,3.8,0,0,0,0,14.5,1.3,100,93.2,69.1,65.8,52,49
"29162",85264,1190,575,615,15.5,19,3.7,3.1,16.5,10.2,45.6,39.2,71.5,69.8,27.9,29.5,49,52
"29163",85266,10717,5151,5566,9.8,5.6,2.5,3.8,2.5,2.1,14.4,18.3,83.5,88.3,58.6,57.8,49,52
"29164",85268,22927,11155,11772,8.2,6.8,4.6,2.7,6.3,4.5,27.4,25,84.5,87.1,52,54.9,49,52
"29165",85281,55548,30006,25542,4.9,7.1,2.1,1.6,42.9,42.5,77.7,71.4,89,86.5,23.9,23.1,55,46
"29166",85282,51080,26186,24894,8.4,7.3,3.2,3.7,19,18.8,56.7,52.2,81.6,83.5,29.4,31.6,52,49
"29167",85283,46373,22610,23763,12.3,10.9,4,4.5,12.4,14.2,50.2,48.3,76.6,77.3,31.1,31.5,49,52
"29168",85284,17517,8608,8909,14,13.9,6.2,5,9.2,6.9,34.6,29.9,77.1,76.6,44.2,46.5,50,51
"29169",85286,36774,18349,18425,18.6,18.6,4.3,4.4,8.7,5.9,46.6,45.1,68.6,70.3,33.5,35.1,50,51
"29170",85295,37949,18763,19186,21.6,19.2,3.7,6.1,5.2,6.5,44,50.6,64.9,67.1,31.7,31.1,50,51
"29171",85296,40694,20481,20213,17.9,18.2,5.6,5,9.7,7.5,44.7,46.3,67.3,69,31.5,32.7,51,50
"29172",85297,27180,13439,13741,24.2,20.3,5.8,6,6.6,6.8,44.1,46.7,59.6,62.8,28.1,29.4,50,51
"29173",85298,22106,10700,11406,19.7,17.1,4.6,4.6,5.2,4.1,40,36.9,66.4,67.3,36.9,36.3,49,52
"29174",85301,61387,30901,30486,19.4,16.7,4.8,4.8,13.1,11.1,45.6,45.7,65.2,69.6,26.5,30.5,51,50
"29175",85302,37149,17490,19659,13.6,13.7,4.7,3.6,10.2,9.6,42.6,39.2,73.3,76.3,33.9,36.4,48,53
"29176",85303,31599,16209,15390,18.1,20.6,7.2,5.4,12.2,12.1,46.6,46.3,64.6,65.9,27.3,28.3,52,49
"29177",85304,27426,13833,13593,14.9,12,6,3.9,11.8,10.9,41.3,42.1,73.3,80.8,34.2,40.6,51,50
"29178",85305,11542,6064,5478,13.6,17.7,5.7,3.3,16.7,16.5,54.2,47.4,76.6,75.2,31.3,31.6,53,48
"29179",85306,24351,12243,12108,11.2,10,5.5,3.6,11.2,11.7,45.9,38.4,77.5,80.2,34.4,40.6,51,50
"29180",85307,8560,4195,4365,11.4,15.9,4.3,2.4,11.3,11.8,50.2,46.3,70.7,71,28.9,29.2,50,51
"29181",85308,64515,31855,32660,12.6,12.2,4.8,5.4,11.4,8.7,42.4,40,77.4,77.8,37.7,40.9,50,51
"29182",85309,799,700,99,0,0,0,0,93.4,100,100,100,100,100,21.7,20.8,88,13
"29183",85310,19074,9689,9385,18.6,13.9,6.1,4.3,8.3,10,36.3,41.1,70.4,76.9,37.6,39.4,51,50
"29184",85320,916,509,407,12.2,4.2,0.6,12.5,13.6,13.5,39.7,46.7,84.5,78.4,38.3,35.2,56,45
"29185",85321,4727,2336,2391,10.1,11.2,2.8,3.1,10.1,6.1,36.3,30.7,81.6,79.8,42.2,48,50,51
"29186",85322,731,377,354,16.4,11.9,6.4,0.8,13.3,21.8,33.2,43.8,68.4,80.8,36.6,39.7,52,49
"29187",85323,39263,19694,19569,18.7,19.6,6.4,4,10.8,10.6,49.5,46.9,65.5,66.6,27.6,28.7,51,50
"29188",85324,1948,1042,906,6.3,8.4,3,1.8,2.4,10.4,13.1,26.8,90.7,89.8,62.5,57.1,54,47
"29189",85325,797,395,402,3.8,7,4.6,0,0,0,5.3,4.7,91.6,93,65.1,65.8,50,51
"29190",85326,52101,27815,24286,17.8,16.3,4.1,5.3,10.1,8.8,49.5,43,71.1,66.5,30.7,30.5,54,47
"29191",85328,291,193,98,8.3,10.2,2.6,0,0,0,15.5,33.7,66.3,89.8,60.1,50.5,67,34
"29192",85331,27327,13067,14260,13.1,13.2,4.9,5.5,4.8,4.2,31.5,32.1,76.2,77.3,44.7,45.5,48,53
"29193",85332,1428,656,772,16.9,3.1,2.9,2.5,0,5.8,10.8,18.8,78,94.4,62,63.5,46,55
"29194",85333,437,229,208,5.2,11.1,4.8,0,9.6,10.1,37.6,19.2,84.3,77.9,47.1,52.6,53,48
"29195",85334,871,461,410,13.9,5.4,6.9,3.4,10.2,5.6,30.6,26.1,75.5,91.2,45.2,52.3,53,48
"29196",85335,31814,15600,16214,22.3,15.1,5.1,5.5,10,10.8,45.4,48.1,62.9,69.1,26.7,30.2,50,51
"29197",85336,560,285,275,13,17.1,11.6,3.6,13,13.1,58.6,56.4,67.4,68,26.7,26.8,51,50
"29198",85337,2662,1338,1324,12.8,20.5,3.2,6.6,16.7,10.9,48.5,38.4,75.4,63.7,32.4,28.5,51,50
"29199",85338,44319,22008,22311,18.9,19.4,5,4.2,6.9,8.3,44.2,43.7,68.4,68,32,31.9,50,51
"29200",85339,37621,18706,18915,16,18.3,6.8,6,10.1,9.3,49.7,48.6,65.6,66.9,28.6,30.1,50,51
"29201",85340,28696,13909,14787,18.2,16.1,5.8,5,10.1,10.1,40,42.7,68.9,72.3,34.9,36,49,52
"29202",85341,29,15,14,0,0,0,0,0,0,0,0,100,100,NA,NA,52,49
"29203",85342,1534,754,780,9.7,10.9,0.5,1.7,5.3,2.6,28.9,22.4,83,76.4,53.1,49.4,50,51
"29204",85343,93,42,51,0,31.4,7.1,0,0,0,33.3,11.8,92.9,68.6,49.9,49.1,46,55
"29205",85344,9791,4829,4962,11.8,11.3,2.9,4.9,6.2,6.5,32.3,29.9,79.7,77.1,45.5,46.3,50,51
"29206",85345,58170,28638,29532,15.9,13.9,5.2,4.5,9.6,8,44.1,39.6,72.6,74.4,32.5,36.5,50,51
"29207",85346,4353,2031,2322,0,9.4,0,0,2.6,0,10.6,7.6,100,90.6,71.5,68.8,47,54
"29208",85347,851,360,491,10,21.8,3.6,6.1,7.5,3.5,54.2,35,86.4,56.8,36.6,26.6,43,58
"29209",85348,3089,1766,1323,12.1,12.4,2.3,3.8,1,0.8,22.6,27.7,77.6,79.7,57.9,60.1,58,43
"29210",85349,27086,13143,13943,18,20.3,8.6,6,10.3,12.4,43.7,43.5,62.5,66.1,26.2,27.9,49,52
"29211",85350,22592,12629,9963,15.1,19.8,3.7,6.3,18.7,10.3,53.7,41.2,73.7,64.1,27.8,28.2,56,45
"29212",85351,28501,11927,16574,0.1,0.1,0,0,0.5,0.8,4.8,1.9,99.9,99.9,72.9,72.8,42,59
"29213",85352,234,93,141,14,13.5,0,12.1,0,3.5,5.4,27,81.7,74.5,55.1,46.6,40,61
"29214",85353,32308,15440,16868,20.4,18.7,5.5,6,12.3,11.4,50.8,49.9,64.4,64.4,26.1,27.2,48,53
"29215",85354,5649,2955,2694,19.9,13,5.1,5.8,14.3,10.5,35.5,43.6,68.3,75.6,29.3,37.5,53,48
"29216",85355,9566,4830,4736,11.2,18.5,4,2.5,6.2,6.9,38,34.7,70.6,68.1,35.6,34.1,51,50
"29217",85356,4698,2422,2276,11.6,10.5,11.6,5.4,4.2,1.6,32.5,25.9,75.5,82.5,49.8,52.5,52,49
"29218",85357,683,347,336,7.5,11.3,11,0.6,4,12.5,43.8,40.8,78.4,84.8,41.5,40.5,51,50
"29219",85360,221,135,86,0,7,9.6,0,0,4.7,40,19.8,81.5,93,49.4,58.5,62,39
"29220",85361,5091,2310,2781,12.9,13.8,3.3,3.7,5.1,7.9,32.6,37.2,75.7,73.4,42.8,40.2,46,55
"29221",85362,649,300,349,0,0,0,0,10.7,0,10.7,1.1,100,100,66.4,62.9,47,54
"29222",85363,6312,2887,3425,19.1,11.6,4.6,4.2,6.3,7.9,40.8,42.8,68.7,79.1,33.6,37.6,46,55
"29223",85364,73129,36319,36810,16.7,15.9,4.6,4.9,14.1,11,44.4,41.7,70.7,70.8,29.6,32.4,50,51
"29224",85365,47933,24687,23246,15.6,13.1,3.4,4.4,14.6,10.5,41.5,39.2,73.6,75,30.9,36.6,52,49
"29225",85367,21537,10775,10762,5.4,6.7,3.2,2.3,4.5,4.6,23.2,20.4,86.4,87.1,62.6,63.2,51,50
"29226",85371,533,281,252,11.4,11.9,0,8.7,6.4,13.9,40.6,51.2,77.2,66.7,39,27.3,53,48
"29227",85373,17979,8035,9944,7.8,7.8,2.4,1,4.2,1.6,24.4,15.3,87.2,87.4,63,67.9,45,56
"29228",85374,47274,21846,25428,13.5,10.6,3.3,2.9,4.5,5.8,27.9,27.3,77.5,80.6,47.3,50.9,47,54
"29229",85375,28255,12553,15702,0.5,1,0.5,0,0.6,0.8,3.3,3.1,98.4,98.2,73.5,73.4,45,56
"29230",85377,3029,1518,1511,0,1.6,0,1.5,5.5,0,12.3,13.3,95.9,96.2,62,61.5,51,50
"29231",85379,41096,20238,20858,22.7,23.1,4.1,4.4,6.5,5,42.5,44.2,63,64.3,29.4,30.9,50,51
"29232",85381,25611,12077,13534,13.1,13.5,4.7,3.4,9.9,9.1,38,35.1,77.9,78.2,41.4,42.5,48,53
"29233",85382,40656,18901,21755,13.6,11.6,5,4.5,8.2,6.4,38.2,35.4,75.3,77.6,39.2,43.1,47,54
"29234",85383,38400,19717,18683,19,19.3,3.9,4.9,7.2,6.4,40.6,38.8,70.1,69.9,36,37.4,52,49
"29235",85387,10080,5037,5043,8,9.9,3.2,3.8,4.5,1.9,19.6,23.1,80.6,82.1,60,58.3,50,51
"29236",85388,22367,11161,11206,26.2,18.7,6.1,4.2,4.8,6.2,43.7,44.6,61.4,66,30.4,31.9,50,51
"29237",85390,9213,4564,4649,13.4,11.1,2.4,2,3.2,5,22.1,23.9,78.9,82.5,53.4,54,50,51
"29238",85392,36187,17548,18639,15.4,14.3,6,5.6,10.5,13.5,48.3,48.4,70.9,72.6,31.8,31.9,49,52
"29239",85395,24587,10929,13658,15.2,8.7,3.2,2.3,5,6.7,32.4,43,78.2,85.7,43.6,41.5,45,56
"29240",85396,12736,6552,6184,21.2,14.7,3.9,4,1.8,4.7,32.1,34.3,65.7,74.7,37.4,39.7,52,49
"29241",85501,13344,6515,6829,10.3,13.6,2.8,4.9,10,7,36.7,29.4,82.1,74.9,42.9,46,49,52
"29242",85530,1688,756,932,7.8,9.8,3.2,7.3,14,18.7,43.8,46,75,73.2,32.6,28.5,45,56
"29243",85531,389,179,210,0,16.2,0,0,0,0,22.9,21,76,60.5,50.4,28.8,47,54
"29244",85533,2792,1487,1305,13.7,11.9,3.4,2.8,10.4,9.6,38.2,35,75.2,77.6,36,39.4,54,47
"29245",85534,2635,1352,1283,19.6,14.7,7.2,2.2,4.6,9,29.2,33.4,64.1,78.6,34.5,41,52,49
"29246",85535,7,3,4,0,0,0,0,0,0,0,0,100,100,NA,NA,43,58
"29247",85536,501,245,256,10.6,35.5,0,10.5,0,0,22,40.6,57.6,53.9,38.4,32.5,49,52
"29248",85539,5500,2756,2744,20.2,11.4,3.8,7,6.9,6.3,31.5,35.7,69.6,77,37.2,40.8,51,50
"29249",85540,3215,1702,1513,17.7,20.8,7.1,7.2,8.8,10.8,52.8,49.3,67.9,61.3,31,25.2,53,48
